block,plot,transect,subtransect,date,species,cover_start_m,cover_end_m,avg_height_cm,cover_length,species_name,condition,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,CICO,6,7.25,25,1.25,Cirsium occidentale,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,BG,7.25,8,0,0.75,Bare ground,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,CICO,8,8.5,25,0.5,Cirsium occidentale,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,BG,8.5,9.5,0,1,Bare ground,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,DWD,9.5,9.75,0,0.25,Down woody debris,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,BG,9.75,11,0,1.25,Bare ground,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,CICO,11,11.5,0,0.5,Cirsium occidentale,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,L,11.5,12.25,0,0.75,Litter,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,BG,12.25,13.25,0,1,Bare ground,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,CICO,13.25,14.75,0,1.5,Cirsium occidentale,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,BG,14.75,21,0,6.25,Bare ground,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,CICO,21,21.5,0,0.5,Cirsium occidentale,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,BG,21.5,28.5,0,7,Bare ground,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,G,28.5,29,25,0.5,Grass,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,F,29,29.25,25,0.25,Forb,LIVE,
E1,E1:CG,E1:CG:S,E1:CG:S:3,2019-07-30,L,29.25,30,0,0.75,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,0,0.75,0,0.75,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,G,0.75,1.25,25,0.5,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,1.25,1.75,0,0.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,1.75,3.75,25,2,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,3.75,4.25,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,4.25,4.75,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,ARPA,4.75,5,0,0.25,Arctostaphylos patula,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,5,6.5,0,1.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,DWD,6.5,6.75,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,6.75,7.5,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,7.5,8.25,25,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,8.25,10,0,1.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,G,10,11,25,1,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,11,12.25,0,1.25,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,12.25,13.5,0,1.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,13.5,14,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,14,14.25,0,0.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,14.25,15,0,0.75,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,DWD,15,16.25,0,1.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,16.25,17,25,0.75,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,DWD,17,17.25,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,17.25,19,25,1.75,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,DWD,19,19.25,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,19.25,19.75,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,DWD,19.75,20,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,20,22,25,2,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,22,22.5,25,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,22.5,23,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,CECO,23,24,25,1,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,L,24,24.5,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,24.5,25,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,G,25,27.5,25,2.5,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:1,2019-07-29,BG,27.5,30,0,2.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,0,3,0,3,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,L,3,4.25,0,1.25,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,DWD,4.25,4.5,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,G,4.5,5.5,0,1,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,5.5,6.25,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,DWD,6.25,6.5,25,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,6.5,6.75,0,0.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,G,6.75,9.5,25,2.75,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,DWD,9.5,10,0,0.5,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,G,10,10.75,0,0.75,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,10.75,14.5,0,3.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,CECO,14.5,15,0,0.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,15,17.5,0,2.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,CECO,17.5,18.5,0,1,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,18.5,22.5,0,4,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,L,22.5,22.75,0,0.25,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,G,22.75,23.25,25,0.5,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,CECO,23.25,23.75,25,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,23.75,26.5,0,2.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,CECO,26.5,27.25,25,0.75,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,BG,27.25,29,0,1.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:2,2019-07-29,L,29,30,0,1,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,L,0,1,0,1,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,1,2,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,L,2,2.5,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,2.5,4.5,0,2,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,DWD,4.5,5,0,0.5,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,5,6.25,0,1.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,6.25,7,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,DWD,7,7.25,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,7.25,12,0,4.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,12,13,0,1,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,13,13.5,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,13.5,14.25,0,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,14.25,14.5,0,0.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,14.5,15.5,0,1,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,15.5,22.25,0,6.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,DWD,22.25,23,0,0.75,Down woody debris,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,23,23.75,25,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,23.75,24.75,0,1,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,24.75,25.75,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,F,25.75,26.25,25,0.5,Forb,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,BG,26.25,26.75,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,F,26.75,28.25,25,1.5,Forb,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,28.25,28.5,25,0.25,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,G,28.5,29.75,25,1.25,Grass,LIVE,
E1,E1:CH,E1:CH:M,E1:CH:M:3,2019-07-29,CECO,29.75,30,0,0.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,0,1,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,DWD,1,1.75,0,0.75,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,CECO,1.75,2,0,0.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,2,2.75,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,CECO,2.75,3.25,25,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,DWD,3.25,3.5,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,3.5,4.5,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,DWD,4.5,5,0,0.5,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,5,5.75,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,L,5.75,6,0,0.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,6,6.75,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,L,6.75,8.25,0,1.5,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,CECO,8.25,8.75,25,0.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,8.75,9.5,0,0.75,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,F,9.5,9.75,0,0.25,Forb,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,9.75,10.25,0,0.5,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,10.25,11.25,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,11.25,11.5,0,0.25,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,11.5,13,0,1.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,13,14,0,1,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,CECO,14,14.75,0,0.75,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,14.75,15,0,0.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,CECO,15,17.5,25,2.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,SYM,17.5,18,0,0.5,Symphoricarpos spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,18,19.5,0,1.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,19.5,20.25,0,0.75,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,20.25,22.5,0,2.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,L,22.5,23.25,0,0.75,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,23.25,24,0,0.75,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,24,25.75,0,1.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,L,25.75,26,0,0.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,BG,26,26.5,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,L,26.5,29.25,0,2.75,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:1,2019-07-29,POAZ,29.25,30,0,0.75,Poaceae spp,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,G,0,0.5,0,0.5,Grass,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,0.5,2.75,0,2.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,G,2.75,3.5,0,0.75,Grass,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,3.5,3.75,0,0.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,G,3.75,4,0,0.25,Grass,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,4,5.25,0,1.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,DWD,5.25,5.75,0,0.5,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,G,5.75,6.5,0,0.75,Grass,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,DWD,6.5,6.75,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,6.75,7.5,25,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,L,7.5,8,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,8,8.75,50,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,8.75,11,0,2.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,11,11.5,50,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,L,11.5,12.5,0,1,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,12.5,15,0,2.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,DWD,15,15.25,25,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,15.25,17.75,0,2.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,17.75,19.5,25,1.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,19.5,20,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,20,20.75,25,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,20.75,21.25,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,21.25,21.5,0,0.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,21.5,23,0,1.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,L,23,23.5,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,23.5,24.25,25,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,24.25,24.5,0,0.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,24.5,25,50,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,25,25.25,0,0.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,25.25,25.75,25,0.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,ARPA,25.75,26.75,125,1,Arctostaphylos patula,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,CECO,26.75,27.25,25,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,BG,27.25,29.25,0,2,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:2,2019-07-29,G,29.25,30,0,0.75,Grass,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,0,0.25,0,0.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,0.25,1,0,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,1,1.5,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,1.5,1.75,25,0.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,1.75,4.5,0,2.75,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,4.5,5,25,0.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,5,5.5,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,5.5,7.75,0,2.25,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,7.75,8.5,0,0.75,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,8.5,9.25,0,0.75,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,DWD,9.25,9.5,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,9.5,9.75,0,0.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,ARPA,9.75,10.25,25,0.5,Arctostaphylos patula,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,DWD,10.25,11,0,0.75,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,11,14.75,75,3.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,14.75,15.25,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,15.25,15.5,25,0.25,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,15.5,16,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,16,16.25,0,0.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,DWD,16.25,16.75,0,0.5,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,16.75,18,0,1.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,18,19,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,DWD,19,19.25,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,19.25,19.75,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,19.75,20.75,0,1,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,20.75,22,0,1.25,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,22,22.5,0,0.5,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,22.5,23.75,0,1.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,23.75,25.5,0,1.75,Litter,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,25.5,26,0,0.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,CECO,26,26.75,0,0.75,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,BG,26.75,29.25,0,2.5,Bare ground,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,F,29.25,29.5,0,0.25,Forb,LIVE,
E1,E1:CH,E1:CH:N,E1:CH:N:3,2019-07-29,L,29.5,30,0,0.5,Litter,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,0,1.5,25,1.5,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,DWD,1.5,2,0,0.5,Down woody debris,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,2,3,50,1,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,DWD,3,3.25,100,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,ARPA,3.25,4.5,0,1.25,Arctostaphylos patula,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,BG,4.5,5.75,0,1.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,5.75,7,25,1.25,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,DWD,7,7.25,0,0.25,Down woody debris,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,7.25,8.5,0,1.25,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,8.5,8.75,75,0.25,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,8.75,9.5,0,0.75,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,9.5,10,100,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,10,12,0,2,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,12,12.75,25,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,12.75,15.75,0,3,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,15.75,16.25,25,0.5,Ceanothus cordulatus,DEAD,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,16.25,17.25,0,1,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,DWD,17.25,18,0,0.75,Down woody debris,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,BG,18,19.25,0,1.25,Bare ground,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,19.25,20.25,0,1,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,20.25,21,0,0.75,Ceanothus cordulatus,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,GF,21,21.75,0,0.75,Grass/Forb,LIVE,
E1,E1:CH,E1:CH:S,E1:CH:S:1,2019-07-30,CECO,21.75,22.25,0,0.5,Ceanothus cordulatus,LIVE,
