"","time","treatment","planting","followup","block","plot","transect","patch_id","cover_type","avg_height_cm","cover_length","fire_type"
"252","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00073","fuel",0,1,"low"
"253","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00074","shrub",0,0.5,"low"
"254","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00075","bare",0,0.25,"none"
"255","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00076","shrub",0,1.25,"low"
"256","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00077","bare",0,2.25,"none"
"257","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00078","shrub",0,1,"low"
"258","post","CG","C","G","E2","E2:CG","E2:CG:S","post:E2:CG:S:00079","forb",0,0.75,"low"
"259","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00344","fuel",0,1,"low"
"260","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00345","shrub",0,0.5,"low"
"261","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00346","fuel",0,1.25,"low"
"262","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00347","shrub",75,6.5,"high"
"263","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00348","fuel",0,1,"low"
"264","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00349","shrub",57.6923076923077,3.25,"high"
"265","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00350","fuel",0,0.75,"low"
"266","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00351","shrub",43.3333333333333,3.75,"high"
"267","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00352","bare",0,1.5,"none"
"268","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00353","shrub",0,1,"low"
"269","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00354","bare",0,1,"none"
"270","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00355","shrub",25,0.25,"high"
"271","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00356","fuel",0,1.25,"low"
"272","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00357","shrub",26.1904761904762,5.25,"high"
"273","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00358","fuel",0,0.75,"low"
"274","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00359","shrub",75,1.5,"high"
"275","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00360","fuel",0,0.25,"low"
"276","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00361","shrub",25,0.5,"high"
"277","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00362","bare",0,2.75,"none"
"278","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00363","fuel",0,0.25,"low"
"279","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00364","bare",0,1,"none"
"280","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00365","UNK",25,0.5,NA
"281","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00366","fuel",0,0.75,"low"
"282","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00367","UNK",50,0.5,NA
"283","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00368","bare",0,1.75,"none"
"284","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00369","shrub",0,0.25,"low"
"285","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00370","fuel",0,0.25,"low"
"286","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00371","UNK",50,0.5,NA
"287","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00372","bare",0,0.5,"none"
"288","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00373","fuel",0,1.25,"low"
"289","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00374","bare",0,0.25,"none"
"290","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00375","shrub",50,0.25,"high"
"291","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00376","fuel",0,0.75,"low"
"292","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00377","shrub",75,0.75,"high"
"293","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00378","UNK",100,0.75,NA
"294","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00379","shrub",75,3.25,"high"
"295","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00380","bare",0,4.5,"none"
"296","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00381","fuel",0,0.75,"low"
"297","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00382","shrub",0,0.75,"low"
"298","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00383","bare",0,0.75,"none"
"299","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00384","fuel",0,1,"low"
"300","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00385","bare",0,0.25,"none"
"301","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00386","fuel",0,0.75,"low"
"302","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00387","bare",0,0.75,"none"
"303","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00388","shrub",33.3333333333333,0.75,"high"
"304","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00389","fuel",0,0.5,"low"
"305","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00390","shrub",65.7894736842105,4.75,"high"
"306","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00391","fuel",0,1.75,"low"
"307","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00392","bare",0,0.5,"none"
"308","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00393","fuel",50,0.5,"low"
"309","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00394","bare",0,0.25,"none"
"310","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00395","shrub",25,0.5,"high"
"311","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00396","bare",0,0.25,"none"
"312","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00397","shrub",25,1.25,"high"
"313","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00398","fuel",0,0.25,"low"
"314","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00399","shrub",0,0.25,"low"
"315","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00400","fuel",0,2.25,"low"
"316","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00401","forb",0,0.5,"low"
"317","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00402","shrub",47.7272727272727,2.75,"high"
"318","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00403","forb",25,0.5,"low"
"319","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00404","shrub",0,0.25,"low"
"320","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00405","forb",25,0.5,"low"
"321","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00406","bare",0,0.5,"none"
"322","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00407","forb",25,3,"low"
"323","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00408","bare",0,2,"none"
"324","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00409","forb",25,0.25,"low"
"325","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00410","bare",0,1,"none"
"326","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00411","shrub",0,1,"low"
"327","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00412","fuel",0,3.25,"low"
"328","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00413","shrub",0,2,"low"
"329","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00414","bare",0,0.5,"none"
"330","post","CG","C","G","E3","E3:CG","E3:CG:M","post:E3:CG:M:00415","forb",0,1.25,"low"
"331","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00001","bare",0,0.75,"none"
"332","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00002","shrub",25,0.5,"high"
"333","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00003","bare",0,0.75,"none"
"334","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00004","fuel",25,1.75,"low"
"335","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00005","shrub",0,0.5,"low"
"336","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00006","forb",0,1.25,"low"
"337","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00007","shrub",0,0.5,"low"
"338","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00008","forb",0,3.25,"low"
"339","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00009","bare",0,0.75,"none"
"340","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00010","forb",0,1.5,"low"
"341","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00011","shrub",0,0.5,"low"
"342","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00012","bare",0,2,"none"
"343","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00013","shrub",125,3,"high"
"344","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00014","bare",0,4.75,"none"
"345","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00015","fuel",0,1.25,"low"
"346","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00016","shrub",46.6666666666667,3.75,"high"
"347","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00017","forb",0,2,"low"
"348","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00018","bare",0,0.75,"none"
"349","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00019","shrub",25,0.5,"high"
"350","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00020","bare",0,1.5,"none"
"351","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00021","forb",100,1.75,"low"
"352","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00022","shrub",0,0.75,"low"
"353","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00023","fuel",50,2,"low"
"354","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00024","shrub",0,2,"low"
"355","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00025","fuel",25,0.75,"low"
"356","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00026","forb",0,0.75,"low"
"357","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00027","bare",0,0.25,"none"
"358","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00028","forb",25,1.5,"low"
"359","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00029","shrub",25,0.5,"high"
"360","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00030","bare",0,0.5,"none"
"361","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00031","forb",25,1,"low"
"362","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00032","shrub",25,0.5,"high"
"363","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00033","bare",0,0.75,"none"
"364","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00034","forb",0,1,"low"
"365","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00035","fuel",0,0.75,"low"
"366","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00036","forb",0,0.25,"low"
"367","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00037","shrub",50,0.5,"high"
"368","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00038","grass",0,1.25,"low"
"369","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00039","bare",0,3.25,"none"
"370","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00040","fuel",0,3.5,"low"
"371","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00041","bare",0,1,"none"
"372","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00042","fuel",0,2.25,"low"
"373","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00043","bare",0,0.5,"none"
"374","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00044","fuel",0,4.25,"low"
"375","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00045","bare",0,2.75,"none"
"376","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00046","fuel",0,0.5,"low"
"377","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00047","forb",0,4.75,"low"
"378","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00048","bare",0,0.25,"none"
"379","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00049","forb",25,0.75,"low"
"380","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00050","bare",0,1,"none"
"381","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00051","forb",25,0.25,"low"
"382","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00052","bare",0,0.5,"none"
"383","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00053","forb",25,1.25,"low"
"384","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00054","bare",0,0.5,"none"
"385","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00055","fuel",0,0.5,"low"
"386","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00056","bare",0,1.75,"none"
"387","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00057","forb",25,4.25,"low"
"388","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00058","shrub",25,0.25,"high"
"389","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00059","bare",25,0.5,"none"
"390","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00060","shrub",25,0.25,"high"
"391","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00061","bare",0,3,"none"
"392","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00062","shrub",25,0.5,"high"
"393","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00063","bare",0,1.75,"none"
"394","post","CG","C","G","E3","E3:CG","E3:CG:N","post:E3:CG:N:00064","forb",0,1.75,"low"
"395","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00065","fuel",0,0.25,"low"
"396","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00066","forb",0,0.25,"low"
"397","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00067","fuel",0,0.75,"low"
"398","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00068","shrub",15,1.25,"high"
"399","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00069","forb",25,0.25,"low"
"400","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00070","bare",0,0.75,"none"
"401","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00071","shrub",0,0.25,"low"
"402","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00072","forb",25,0.25,"low"
"403","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00073","fuel",0,1.75,"low"
"404","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00074","forb",0,0.25,"low"
"405","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00075","fuel",0,0.5,"low"
"406","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00076","shrub",0,0.25,"low"
"407","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00077","fuel",0,0.75,"low"
"408","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00078","shrub",0,1.25,"low"
"409","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00079","fuel",0,0.75,"low"
"410","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00080","forb",25,0.5,"low"
"411","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00081","bare",0,1.25,"none"
"412","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00082","forb",25,1,"low"
"413","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00083","fuel",0,0.5,"low"
"414","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00084","forb",25,0.75,"low"
"415","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00085","shrub",0,0.25,"low"
"416","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00086","fuel",0,0.5,"low"
"417","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00087","shrub",50,1.75,"high"
"418","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00088","bare",0,0.75,"none"
"419","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00089","shrub",75,1,"high"
"420","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00090","bare",0,1,"none"
"421","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00091","shrub",75,4.5,"high"
"422","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00092","bare",0,1,"none"
"423","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00093","shrub",50,0.5,"high"
"424","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00094","forb",75,0.25,"low"
"425","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00095","shrub",25,0.75,"high"
"426","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00096","forb",25,1.5,"low"
"427","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00097","fuel",0,1,"low"
"428","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00098","forb",25,1,"low"
"429","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00099","bare",0,0.75,"none"
"430","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00100","fuel",0,5.25,"low"
"431","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00101","shrub",100,0.5,"high"
"432","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00102","forb",25,0.75,"low"
"433","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00103","fuel",0,2.5,"low"
"434","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00104","shrub",0,0.25,"low"
"435","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00105","bare",0,1,"none"
"436","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00106","forb",0,0.25,"low"
"437","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00107","bare",0,1.75,"none"
"438","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00108","fuel",0,1,"low"
"439","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00109","shrub",125,1.75,"high"
"440","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00110","fuel",0,0.5,"low"
"441","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00111","UNK",50,0.5,NA
"442","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00112","shrub",25,2.5,"high"
"443","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00113","fuel",0,0.25,"low"
"444","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00114","shrub",75,1.75,"high"
"445","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00115","fuel",0,0.75,"low"
"446","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00116","shrub",75,1.25,"high"
"447","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00117","fuel",0,0.5,"low"
"448","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00118","shrub",75,2.5,"high"
"449","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00119","forb",25,1.5,"low"
"450","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00120","fuel",0,3,"low"
"451","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00121","bare",0,0.25,"none"
"452","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00122","fuel",0,3,"low"
"453","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00123","shrub",0,0.5,"low"
"454","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00124","bare",0,0.5,"none"
"455","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00125","shrub",0,0.5,"low"
"456","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00126","fuel",0,0.75,"low"
"457","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00127","shrub",0,0.25,"low"
"458","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00128","bare",0,1.25,"none"
"459","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00129","forb",0,0.5,"low"
"460","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00130","fuel",0,0.75,"low"
"461","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00131","forb",25,1.25,"low"
"462","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00132","fuel",0,2.5,"low"
"463","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00133","forb",25,0.25,"low"
"464","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00134","shrub",25,3,"high"
"465","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00135","fuel",0,0.5,"low"
"466","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00136","bare",0,0.25,"none"
"467","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00137","fuel",0,0.5,"low"
"468","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00138","shrub",50,0.75,"high"
"469","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00139","fuel",0,1,"low"
"470","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00140","forb",25,0.5,"low"
"471","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00141","fuel",0,0.5,"low"
"472","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00142","shrub",0,1,"low"
"473","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00143","fuel",0,1.5,"low"
"474","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00144","forb",0,0.25,"low"
"475","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00145","fuel",0,0.75,"low"
"476","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00146","forb",0,1,"low"
"477","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00147","shrub",100,1,"high"
"478","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00148","fuel",0,1,"low"
"479","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00149","forb",0,2,"low"
"480","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00150","bare",0,0.75,"none"
"481","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00151","forb",0,0.25,"low"
"482","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00152","bare",0,0.75,"none"
"483","post","CG","C","G","E3","E3:CG","E3:CG:S","post:E3:CG:S:00153","grass",0,0.5,"low"
"484","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00257","forb",25,5.75,"low"
"485","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00258","bare",0,2.5,"none"
"486","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00259","fuel",0,0.5,"low"
"487","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00260","bare",0,2.5,"none"
"488","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00261","fuel",0,0.5,"low"
"489","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00262","forb",25,0.75,"low"
"490","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00263","bare",0,0.5,"none"
"491","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00264","forb",25,3.25,"low"
"492","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00265","bare",0,0.75,"none"
"493","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00266","shrub",25,0.5,"high"
"494","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00267","forb",25,1.75,"low"
"495","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00268","bare",0,3.25,"none"
"496","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00269","grass",25,1.5,"low"
"497","post","CG","C","G","E4","E4:CG","E4:CG:M","post:E4:CG:M:00270","bare",0,2.25,"none"
